Individual	Parent1	Parent2	Pedigree	Synonyms	Comment
AK114	Illini	-	( Illini ( A.K. , - ) , - )	-	Selection from Illini(A.K or A.K. 3). Ill. ARS 1921
AP_120	IVR_0810	Harosoy	( IVR_0810 , Harosoy )	PI 556682	Advanta USA, Inc., PVP 8300029
AP_1275	Asgrow_A1923	Pioneer_P9061	( Asgrow_A1923 , Pioneer_P9061 )	-	-
AP_20	C1426	Amsoy_Phyt_4	( C1426 ( C1253 ( Blackhawk , Harosoy ) , Kent ) , Amsoy_Phyt_4 )	PI 556492	Agripro Seeds, Inc., PVP 7500056
AP_200	Amsoy_Phytophthora_225	Swift	( Amsoy_Phytophthora_225 , Swift )	PI 548692	Agripro Seeds, Inc., PVP 8000072
AP_225C	Beeson	Hark	( Beeson , Hark )	PI 556575	Agripro Seeds, Inc., PVP 8000073
AP_230	Beeson	L66-1359	( Beeson , L66-1359 ( Wayne , L57-0034 ( Clark , Adams ) ) )	PI 556627	Advanta USA, Inc., PVP 8200072
AP_250	Hark	Calland	( Hark , Calland )	PI 556607	Agripro Seeds, Inc., PVP 8100005
AP_350	Amsoy_Phyt_326	Calland	( Amsoy_Phyt_326 , Calland )	PI 556625	Advanta USA, Inc., PVP 8100006
AP_40	Amsoy_71	Williams	( Amsoy_71 , Williams )	PI 556550	Agripro Seeds, Inc., PVP 7900014
AP_420	Amsoy_71	L66-1359	( Amsoy_71 , L66-1359 ( Wayne , L57-0034 ( Clark , Adams ) ) )	PI 556680	Advanta USA, Inc., PVP 8300026
AP_55	Dare	R64-502	( Dare , R64-502 )	PI 556626	Novartis Seeds, Inc., PVP 8100089
AP_70	Bragg	Davis	( Bragg , Davis )	PI 556553	Novartis Seeds, Inc., PVP 7800081
AP_71	Dare	D64-3937	( Dare , D64-3937 ( Hill , D59-1619 ) )	PI 556608	Novartis Seeds, Inc., PVP 8100090
AR02-101001	Pioneer_P9233	A96-591033	( Pioneer_P9233 , A96-591033 ( IA3003 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) )	-	-
AR03-361019	IA1008	Ripley	( IA1008 , Ripley )	-	Parentage conflict. Parentage from NUST 2012-NUST 2010
AR03-361033	IA1009	Ripley	( IA1009 , Ripley )	-	-
AR03-361062	IA1008	Ripley	( IA1008 , Ripley )	-	-
AR03-361065	IA1008	Ripley	( IA1008 , Ripley )	-	-
AR04-874013	Pioneer_P9233	A95-682026	( Pioneer_P9233 , A95-682026 ( Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) , A89-144036 ) )	-	-
AR05-150079	Pana	AgriPro_AP96596-B99-24476	( Pana , AgriPro_AP96596-B99-24476 )	-	-
AR05-150102	Syngenta_S25-J5	IA2050	( Syngenta_S25-J5 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , IA2050 )	-	-
AR05-150109	Syngenta_S25-J5	IA2050	( Syngenta_S25-J5 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , IA2050 )	-	-
AR05-250043	Pana	AgriPro_AP96596-B99-24476	( Pana , AgriPro_AP96596-B99-24476 )	-	-
AR05-250103	Syngenta_S10-F2	Dwight	( Syngenta_S10-F2 ( Exp_91133 , Exp_C319428 ( McCall , S19-90 ) ) , Dwight )	-	-
AR05-250110	Loda	Syngenta_S10-F2	( Loda , Syngenta_S10-F2 ( Exp_91133 , Exp_C319428 ( McCall , S19-90 ) ) )	-	-
AR05-250117	Hei-lung	Loda	( Hei-lung , Loda )	-	-
AR05-250118	Hei-lung	Dwight	( Hei-lung , Dwight )	-	-
AR06-164033	AgriPro_AP96289-A99-31240	Golden_Harvest_H-2285	( AgriPro_AP96289-A99-31240 , Golden_Harvest_H-2285 )	-	-
AR06-264007	Loda	Syngenta_S10-F2	( Loda , Syngenta_S10-F2 ( Exp_91133 , Exp_C319428 ( McCall , S19-90 ) ) )	-	-
AR06-264025	Golden_Harvest_H-2285	Syngenta_S18-N5	( Golden_Harvest_H-2285 , Syngenta_S18-N5 ( Asgrow_A3431 , Syngenta_S18-11 ) )	-	-
AR06-364046	AgriPro_AP96596-B99-24476	AgriPro_AP96289-A99-31240	( AgriPro_AP96596-B99-24476 , AgriPro_AP96289-A99-31240 )	-	-
AR07-176090	Ag03-1	Ag03-3	( Ag03-1 , Ag03-3 )	-	-
AR08-286003	Agripro_98620-B01-51163_	AR02-101001	( Agripro_98620-B01-51163_ , AR02-101001 ( Pioneer_P9233 , A96-591033 ( IA3003 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) ) )	-	-
AR0800162	G1490N	Syngenta_S18-N5	( G1490N , Syngenta_S18-N5 ( Asgrow_A3431 , Syngenta_S18-11 ) )	-	-
AR0800197	04DL106306	Syngenta_S15-C2	( 04DL106306 ( MT802867 ( Syngenta_S22-C3 , Asgrow_A1900 ) , Syngenta_S18-N5 ( Asgrow_A3431 , Syngenta_S18-11 ) ) , Syngenta_S15-C2 )	-	-
AR09-192019	LD01-7323	AR02-101001	( LD01-7323 ( LN95-5454 ( Jack , IA3003 ) , Dwight ) , AR02-101001 ( Pioneer_P9233 , A96-591033 ( IA3003 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) ) )	-	-
AR09-291001	97284-N00-47977	AR02-101001	( 97284-N00-47977 ( 92283-A95-30438 ( AP2880 , 85336-B88-31056 ( 82266-B84-09240 ( Williams_82 , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) , Harper ) ) , Pioneer_P9234 ) , AR02-101001 ( Pioneer_P9233 , A96-591033 ( IA3003 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) ) )	-	-
AR09-292004	Syngenta_03KL016094	AR03-361019	( Syngenta_03KL016094 , AR03-361019 ( IA1008 , Ripley ) )	-	-
AR09-391017	Syngenta_SJ833009	AR03-161013	( Syngenta_SJ833009 , AR03-161013 )	-	-
AR10-106008	AR05-150109	Syngenta_03JR321086	( AR05-150109 ( Syngenta_S25-J5 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , IA2050 ) , Syngenta_03JR321086 )	-	-
AR10-205011	SS02-12014	AR02-101001	( SS02-12014 , AR02-101001 ( Pioneer_P9233 , A96-591033 ( IA3003 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) ) )	IAR2601 SCN	-
AR10-206012	Golden_Harvest_24040	AR05-250117	( Golden_Harvest_24040 , AR05-250117 ( Hei-lung , Loda ) )	-	-
AR10-206073	AR02-101001	Golden_Harvest_H-2632	( AR02-101001 ( Pioneer_P9233 , A96-591033 ( IA3003 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) ) , Golden_Harvest_H-2632 )	-	-
AR10-206075	AR05-150109	Syngenta_03JR321086	( AR05-150109 ( Syngenta_S25-J5 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , IA2050 ) , Syngenta_03JR321086 )	-	-
AR10-306021	AR04-874013	Syngenta_03JR321086	( AR04-874013 ( Pioneer_P9233 , A95-682026 ( Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) , A89-144036 ) ) , Syngenta_03JR321086 )	-	-
AR11-114002	AR04-874024	Soygenetics_F35170C	( AR04-874024 , Soygenetics_F35170C )	-	-
AR11-114057	AR03-163008	Soygenetics_F36150C	( AR03-163008 , Soygenetics_F36150C )	-	-
AR11-214001	AR05-150102	Syngenta_03JR321086	( AR05-150102 ( Syngenta_S25-J5 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , IA2050 ) , Syngenta_03JR321086 )	-	-
AR11-214015	AR3	PI_398697	( AR3 , PI_398697 )	-	-
AR11-214022	AR06-264007	Soygenetics_F35170C	( AR06-264007 ( Loda , Syngenta_S10-F2 ( Exp_91133 , Exp_C319428 ( McCall , S19-90 ) ) ) , Soygenetics_F35170C )	-	-
AR16-262015	U09-129007	AR08-286003	( U09-129007 ( U01-390489 ( IA1008 , NE3001 ( Colfax , A91-701035 ( A86-301024 ( A81-356022 ( Century , A76-304020 ) , Hack ) , DeKalb_226 ) ) ) , U03-200317 ( U99-009019 , Pioneer_P92B12 ) ) , AR08-286003 ( Agripro_98620-B01-51163_ , AR02-101001 ( Pioneer_P9233 , A96-591033 ( IA3003 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) ) ) )	-	-
AR17-178012	AR11-114075	ND03-5441	( AR11-114075 , ND03-5441 ( Barnes , MN9002CN ) )	-	-
AR17-178013	AR11-214022	ND07-4635	( AR11-214022 ( AR06-264007 ( Loda , Syngenta_S10-F2 ( Exp_91133 , Exp_C319428 ( McCall , S19-90 ) ) ) , Soygenetics_F35170C ) , ND07-4635 ( MN1006CN , Walsh ) )	-	-
AR17-178019	AR11-214022	ND07-4635	( AR11-214022 ( AR06-264007 ( Loda , Syngenta_S10-F2 ( Exp_91133 , Exp_C319428 ( McCall , S19-90 ) ) ) , Soygenetics_F35170C ) , ND07-4635 ( MN1006CN , Walsh ) )	-	-
AR17-178023	AR11-214022	ND07-4635	( AR11-214022 ( AR06-264007 ( Loda , Syngenta_S10-F2 ( Exp_91133 , Exp_C319428 ( McCall , S19-90 ) ) ) , Soygenetics_F35170C ) , ND07-4635 ( MN1006CN , Walsh ) )	-	-
AR17-178026	AR11-214022	AR11-114075	( AR11-214022 ( AR06-264007 ( Loda , Syngenta_S10-F2 ( Exp_91133 , Exp_C319428 ( McCall , S19-90 ) ) ) , Soygenetics_F35170C ) , AR11-114075 )	-	-
AR17-178027	AR15Phyto	AR10-206075	( AR15Phyto , AR10-206075 ( AR05-150109 ( Syngenta_S25-J5 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , IA2050 ) , Syngenta_03JR321086 ) )	-	-
AR17-178033	U09-129007	AR09-292004	( U09-129007 ( U01-390489 ( IA1008 , NE3001 ( Colfax , A91-701035 ( A86-301024 ( A81-356022 ( Century , A76-304020 ) , Hack ) , DeKalb_226 ) ) ) , U03-200317 ( U99-009019 , Pioneer_P92B12 ) ) , AR09-292004 ( Syngenta_03KL016094 , AR03-361019 ( IA1008 , Ripley ) ) )	-	-
AR17-178036	AR11-214022	AR10-205011	( AR11-214022 ( AR06-264007 ( Loda , Syngenta_S10-F2 ( Exp_91133 , Exp_C319428 ( McCall , S19-90 ) ) ) , Soygenetics_F35170C ) , AR10-205011 ( SS02-12014 , AR02-101001 ( Pioneer_P9233 , A96-591033 ( IA3003 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) ) ) )	-	-
AR17-178038	AR11-214022	AR10-205011	( AR11-214022 ( AR06-264007 ( Loda , Syngenta_S10-F2 ( Exp_91133 , Exp_C319428 ( McCall , S19-90 ) ) ) , Soygenetics_F35170C ) , AR10-205011 ( SS02-12014 , AR02-101001 ( Pioneer_P9233 , A96-591033 ( IA3003 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) ) ) )	-	-
AR17-178039	AR15Phyto	AR10-205011	( AR15Phyto , AR10-205011 ( SS02-12014 , AR02-101001 ( Pioneer_P9233 , A96-591033 ( IA3003 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) ) ) )	-	-
AR17-178040	AR15Phyto	AR10-205011	( AR15Phyto , AR10-205011 ( SS02-12014 , AR02-101001 ( Pioneer_P9233 , A96-591033 ( IA3003 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) ) ) )	-	-
AR17-278005	AR11-214022	ND07-4635	( AR11-214022 ( AR06-264007 ( Loda , Syngenta_S10-F2 ( Exp_91133 , Exp_C319428 ( McCall , S19-90 ) ) ) , Soygenetics_F35170C ) , ND07-4635 ( MN1006CN , Walsh ) )	-	-
AR17-278006	AR11-214022	ND07-4635	( AR11-214022 ( AR06-264007 ( Loda , Syngenta_S10-F2 ( Exp_91133 , Exp_C319428 ( McCall , S19-90 ) ) ) , Soygenetics_F35170C ) , ND07-4635 ( MN1006CN , Walsh ) )	-	-
AR17-278007	AR15Phyto	AR10-206075	( AR15Phyto , AR10-206075 ( AR05-150109 ( Syngenta_S25-J5 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , IA2050 ) , Syngenta_03JR321086 ) )	-	-
AR17-278008	AR09-192019	ND07-4635	( AR09-192019 ( LD01-7323 ( LN95-5454 ( Jack , IA3003 ) , Dwight ) , AR02-101001 ( Pioneer_P9233 , A96-591033 ( IA3003 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) ) ) , ND07-4635 ( MN1006CN , Walsh ) )	-	-
AR17-278013	AR15Phyto	AR09-192019	( AR15Phyto , AR09-192019 ( LD01-7323 ( LN95-5454 ( Jack , IA3003 ) , Dwight ) , AR02-101001 ( Pioneer_P9233 , A96-591033 ( IA3003 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) ) ) )	-	-
AR17-278014	AR10-206075	ND07-4635	( AR10-206075 ( AR05-150109 ( Syngenta_S25-J5 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , IA2050 ) , Syngenta_03JR321086 ) , ND07-4635 ( MN1006CN , Walsh ) )	-	-
AR17-378002	AR11-214001	AR10-206075	( AR11-214001 ( AR05-150102 ( Syngenta_S25-J5 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) ) , IA2050 ) , Syngenta_03JR321086 ) , AR10-206075 ( AR05-150109 ( Syngenta_S25-J5 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , IA2050 ) , Syngenta_03JR321086 ) )	-	-
AR17-378006	U09-129007	AR08-286003	( U09-129007 ( U01-390489 ( IA1008 , NE3001 ( Colfax , A91-701035 ( A86-301024 ( A81-356022 ( Century , A76-304020 ) , Hack ) , DeKalb_226 ) ) ) , U03-200317 ( U99-009019 , Pioneer_P92B12 ) ) , AR08-286003 ( Agripro_98620-B01-51163_ , AR02-101001 ( Pioneer_P9233 , A96-591033 ( IA3003 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) ) ) )	-	-
AR17-378009	AR15Phyto	AR09-192019	( AR15Phyto , AR09-192019 ( LD01-7323 ( LN95-5454 ( Jack , IA3003 ) , Dwight ) , AR02-101001 ( Pioneer_P9233 , A96-591033 ( IA3003 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) ) ) )	-	-
AR17-378010	AR15Phyto	AR10-205011	( AR15Phyto , AR10-205011 ( SS02-12014 , AR02-101001 ( Pioneer_P9233 , A96-591033 ( IA3003 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) ) ) )	-	-
AR17-378011	AR15Phyto	AR10-205011	( AR15Phyto , AR10-205011 ( SS02-12014 , AR02-101001 ( Pioneer_P9233 , A96-591033 ( IA3003 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) ) ) )	-	-
AR17-378015	AR10-206075	ND07-4635	( AR10-206075 ( AR05-150109 ( Syngenta_S25-J5 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , IA2050 ) , Syngenta_03JR321086 ) , ND07-4635 ( MN1006CN , Walsh ) )	-	-
AR18-181030	U11-614119	AR12-228007	( U11-614119 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) , AR12-228007 )	-	-
AR18-181045	U11-616086	AR12-127008	( U11-616086 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD02-4485 ( M90-184111 ( L85P-558 ( L73-4673 ( Corsoy , L66L-154 ( Wayne , L57-0034 ( Clark , Adams ) ) ) , Fayette ) , M86-1973 ( M75-89 ( Corsoy , M68-303 ( M60-406 ( Blackhawk , Harosoy ) , Beeson ) ) , L77-906 ) ) , IA3010 ) ) , AR12-127008 )	-	-
AR18-181072	U09-129007	AR11-314026	( U09-129007 ( U01-390489 ( IA1008 , NE3001 ( Colfax , A91-701035 ( A86-301024 ( A81-356022 ( Century , A76-304020 ) , Hack ) , DeKalb_226 ) ) ) , U03-200317 ( U99-009019 , Pioneer_P92B12 ) ) , AR11-314026 )	-	-
AR18-181073	AR09-192019	U09-105007	( AR09-192019 ( LD01-7323 ( LN95-5454 ( Jack , IA3003 ) , Dwight ) , AR02-101001 ( Pioneer_P9233 , A96-591033 ( IA3003 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) ) ) , U09-105007 ( OAC_05-21 ( OT99-2 , OAC00-17 ( A92-525014 ( IA2008 ( BSR_101 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Kenwood ) , OAC_Vision ) ) , U03-300134 ( NE32022 , NE2802 ) ) )	-	-
AR18-181075	AR09-192019	U09-105007	( AR09-192019 ( LD01-7323 ( LN95-5454 ( Jack , IA3003 ) , Dwight ) , AR02-101001 ( Pioneer_P9233 , A96-591033 ( IA3003 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) ) ) , U09-105007 ( OAC_05-21 ( OT99-2 , OAC00-17 ( A92-525014 ( IA2008 ( BSR_101 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Kenwood ) , OAC_Vision ) ) , U03-300134 ( NE32022 , NE2802 ) ) )	-	-
AR18-181079	AR9BSR	U09-133021	( AR9BSR , U09-133021 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , U03-200317 ( U99-009019 , Pioneer_P92B12 ) ) )	-	-
AR18-181087	U09-129007	AR12-228007	( U09-129007 ( U01-390489 ( IA1008 , NE3001 ( Colfax , A91-701035 ( A86-301024 ( A81-356022 ( Century , A76-304020 ) , Hack ) , DeKalb_226 ) ) ) , U03-200317 ( U99-009019 , Pioneer_P92B12 ) ) , AR12-228007 )	-	-
AR18-281021	AR11-214022	U09-105007	( AR11-214022 ( AR06-264007 ( Loda , Syngenta_S10-F2 ( Exp_91133 , Exp_C319428 ( McCall , S19-90 ) ) ) , Soygenetics_F35170C ) , U09-105007 ( OAC_05-21 ( OT99-2 , OAC00-17 ( A92-525014 ( IA2008 ( BSR_101 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Kenwood ) , OAC_Vision ) ) , U03-300134 ( NE32022 , NE2802 ) ) )	-	-
AR18-281022	AR11-214022	U09-105007	( AR11-214022 ( AR06-264007 ( Loda , Syngenta_S10-F2 ( Exp_91133 , Exp_C319428 ( McCall , S19-90 ) ) ) , Soygenetics_F35170C ) , U09-105007 ( OAC_05-21 ( OT99-2 , OAC00-17 ( A92-525014 ( IA2008 ( BSR_101 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Kenwood ) , OAC_Vision ) ) , U03-300134 ( NE32022 , NE2802 ) ) )	-	-
AR18-281056	U11-616086	AR12-127008	( U11-616086 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD02-4485 ( M90-184111 ( L85P-558 ( L73-4673 ( Corsoy , L66L-154 ( Wayne , L57-0034 ( Clark , Adams ) ) ) , Fayette ) , M86-1973 ( M75-89 ( Corsoy , M68-303 ( M60-406 ( Blackhawk , Harosoy ) , Beeson ) ) , L77-906 ) ) , IA3010 ) ) , AR12-127008 )	-	-
AR18-281057	U11-616086	AR12-127008	( U11-616086 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD02-4485 ( M90-184111 ( L85P-558 ( L73-4673 ( Corsoy , L66L-154 ( Wayne , L57-0034 ( Clark , Adams ) ) ) , Fayette ) , M86-1973 ( M75-89 ( Corsoy , M68-303 ( M60-406 ( Blackhawk , Harosoy ) , Beeson ) ) , L77-906 ) ) , IA3010 ) ) , AR12-127008 )	-	-
AR18-281062	U09-129007	AR11-214001	( U09-129007 ( U01-390489 ( IA1008 , NE3001 ( Colfax , A91-701035 ( A86-301024 ( A81-356022 ( Century , A76-304020 ) , Hack ) , DeKalb_226 ) ) ) , U03-200317 ( U99-009019 , Pioneer_P92B12 ) ) , AR11-214001 ( AR05-150102 ( Syngenta_S25-J5 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , IA2050 ) , Syngenta_03JR321086 ) )	-	-
AR18-281070	Golden_Harvest_X33802	LD02-4485	( Golden_Harvest_X33802 , LD02-4485 ( M90-184111 ( L85P-558 ( L73-4673 ( Corsoy , L66L-154 ( Wayne , L57-0034 ( Clark , Adams ) ) ) , Fayette ) , M86-1973 ( M75-89 ( Corsoy , M68-303 ( M60-406 ( Blackhawk , Harosoy ) , Beeson ) ) , L77-906 ) ) , IA3010 ) )	-	-
AR18-281072	Golden_Harvest_H-2632	U09-133021	( Golden_Harvest_H-2632 , U09-133021 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , U03-200317 ( U99-009019 , Pioneer_P92B12 ) ) )	-	-
AR18-281096	U09-129007	AR12-228007	( U09-129007 ( U01-390489 ( IA1008 , NE3001 ( Colfax , A91-701035 ( A86-301024 ( A81-356022 ( Century , A76-304020 ) , Hack ) , DeKalb_226 ) ) ) , U03-200317 ( U99-009019 , Pioneer_P92B12 ) ) , AR12-228007 )	-	-
AR18-381003	U11-614119	AR11-114002	( U11-614119 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) , AR11-114002 ( AR04-874024 , Soygenetics_F35170C ) )	-	-
AR18-381007	U11-616086	AR11-214001	( U11-616086 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD02-4485 ( M90-184111 ( L85P-558 ( L73-4673 ( Corsoy , L66L-154 ( Wayne , L57-0034 ( Clark , Adams ) ) ) , Fayette ) , M86-1973 ( M75-89 ( Corsoy , M68-303 ( M60-406 ( Blackhawk , Harosoy ) , Beeson ) ) , L77-906 ) ) , IA3010 ) ) , AR11-214001 ( AR05-150102 ( Syngenta_S25-J5 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , IA2050 ) , Syngenta_03JR321086 ) )	-	-
AR18-381009	U11-616086	AR11-214001	( U11-616086 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD02-4485 ( M90-184111 ( L85P-558 ( L73-4673 ( Corsoy , L66L-154 ( Wayne , L57-0034 ( Clark , Adams ) ) ) , Fayette ) , M86-1973 ( M75-89 ( Corsoy , M68-303 ( M60-406 ( Blackhawk , Harosoy ) , Beeson ) ) , L77-906 ) ) , IA3010 ) ) , AR11-214001 ( AR05-150102 ( Syngenta_S25-J5 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , IA2050 ) , Syngenta_03JR321086 ) )	-	-
AR18-381026	U11-614119	AR11-214001	( U11-614119 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) , AR11-214001 ( AR05-150102 ( Syngenta_S25-J5 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , IA2050 ) , Syngenta_03JR321086 ) )	-	-
AR18-381036	U09-133021	LD02-4485	( U09-133021 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , U03-200317 ( U99-009019 , Pioneer_P92B12 ) ) , LD02-4485 ( M90-184111 ( L85P-558 ( L73-4673 ( Corsoy , L66L-154 ( Wayne , L57-0034 ( Clark , Adams ) ) ) , Fayette ) , M86-1973 ( M75-89 ( Corsoy , M68-303 ( M60-406 ( Blackhawk , Harosoy ) , Beeson ) ) , L77-906 ) ) , IA3010 ) )	-	-
AR18-381042	U11-614119	AR12-228007	( U11-614119 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) , AR12-228007 )	-	-
AR18-381043	U11-614119	AR12-228007	( U11-614119 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) , AR12-228007 )	-	-
AR18-381044	U11-614119	AR12-228007	( U11-614119 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) , AR12-228007 )	-	-
